VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP,Realized_Value
9749,2016-12-31,2019-12-31,2019-11-30,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,A,No,1700,100,53000,19000,40000,0.475
9750,2015-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,B,No,1700,300,49000,19000,40000,0.475
9751,2015-11-30,2018-11-30,2018-09-30,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,B,Major,0,300,44000,22000,41000,0.536585366
9752,2015-10-31,2019-10-31,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,A,Moderate,700,100,45000,23000,44000,0.522727273
9753,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,A,No,1300,100,39000,22000,39000,0.564102564
9755,2016-01-31,2020-01-31,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,A,No,1200,100,18000,21000,43000,0.488372093
9756,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_C,A,No,2300,100,69000,19000,51000,0.37254902
9758,2015-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,700,100,64000,15000,36000,0.416666667
9759,2015-04-30,2019-04-30,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,500,100,63000,15000,38000,0.394736842
9760,2014-10-31,2018-10-31,2018-10-31,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,Moderate,500,300,62000,15000,46000,0.326086957
9763,2015-02-28,2019-02-28,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,600,300,68000,15000,37000,0.405405405
9764,2015-04-30,2019-04-30,2019-04-30,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,800,100,59000,16000,36000,0.444444444
9765,2014-08-31,2017-08-31,2017-06-30,2017-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,D,Moderate,1000,300,39000,19000,37000,0.513513514
9766,2014-08-31,2018-08-31,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,900,300,58000,16000,36000,0.444444444
9500,2014-09-30,2018-09-30,2017-12-31,2017-12-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,1300,300,77000,22000,64000,0.34375
9501,2014-03-31,2017-03-31,2017-03-31,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,No,1900,100,61000,26000,62000,0.419354839
9502,2014-03-31,2018-03-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,200,300,88000,19000,60000,0.316666667
9505,2014-09-30,2018-09-30,2018-10-31,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,No,700,100,68000,21000,64000,0.328125
9506,2014-08-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,2300,300,83000,22000,63000,0.349206349
9507,2014-08-31,2018-08-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,Major,500,300,47000,22000,64000,0.34375
9513,2013-11-30,2017-11-30,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,D,No,400,400,39000,17000,39000,0.435897436
9516,2013-11-30,2017-11-30,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Moderate,1800,300,85000,14000,42000,0.333333333
9518,2014-04-30,2018-04-30,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1900,300,57000,17000,40000,0.425
9519,2014-02-28,2018-02-28,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Moderate,200,300,43000,16000,39000,0.41025641
9520,2014-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Mild,2700,300,73000,16000,39000,0.41025641
9521,2013-09-30,2017-09-30,2017-08-31,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,800,300,91000,16000,41000,0.390243902
9522,2014-02-28,2018-02-28,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Major,600,300,58000,14000,42000,0.333333333
9524,2014-01-31,2018-01-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Mild,100,300,68000,16000,42000,0.380952381
9525,2014-03-31,2018-03-31,2018-03-31,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1600,300,49000,17000,40000,0.425
9526,2014-01-31,2018-01-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Major,100,300,35000,15000,39000,0.384615385
9539,2013-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,700,300,48000,17000,42000,0.404761905
9540,2013-12-31,2017-12-31,2017-06-30,2017-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,600,300,57000,16000,36000,0.444444444
9541,2014-01-31,2018-01-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,900,300,88000,13000,38000,0.342105263
9543,2014-03-31,2018-03-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1000,300,69000,15000,36000,0.416666667
9545,2013-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1100,300,47000,16000,36000,0.444444444
9546,2013-09-30,2017-09-30,2017-04-30,2017-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,100,300,58000,18000,38000,0.473684211
9547,2013-09-30,2017-09-30,2017-09-30,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,A,No,1100,100,72000,18000,44000,0.409090909
9548,2013-10-31,2017-10-31,2017-01-31,2017-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,100,300,95000,15000,41000,0.365853659
9549,2013-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Moderate,300,300,40000,15000,37000,0.405405405
9550,2014-04-30,2017-07-31,2017-04-30,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,300,300,48000,18000,38000,0.473684211
9551,2014-03-31,2017-07-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,A,No,1400,100,49000,17000,36000,0.472222222
9553,2013-11-30,2017-11-30,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,1000,300,20000,19000,39000,0.487179487
9556,2014-03-31,2018-03-31,2017-07-31,2017-07-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1100,300,66000,16000,36000,0.444444444
9557,2014-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,800,300,68000,16000,42000,0.380952381
9558,2014-03-31,2018-03-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,2400,300,55000,16000,38000,0.421052632
9560,2013-12-31,2017-12-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Moderate,100,300,59000,17000,38000,0.447368421
9561,2014-01-31,2018-01-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Major,200,300,46000,16000,42000,0.380952381
9563,2015-07-31,2019-07-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,1300,100,58000,16000,36000,0.444444444
9564,2014-06-30,2018-06-30,2018-02-28,2018-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,100,100,74000,16000,37000,0.432432432
9565,2015-06-30,2019-06-30,2018-11-30,2018-11-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,400,100,74000,14000,36000,0.388888889
9567,2015-04-30,2019-04-30,2019-04-30,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,300,100,42000,16000,36000,0.444444444
9568,2015-05-31,2019-05-31,2018-09-30,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,300,300,74000,15000,37000,0.405405405
9570,2015-02-28,2019-02-28,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,800,300,60000,15000,39000,0.384615385
9571,2015-04-30,2019-04-30,2019-04-30,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,900,300,73000,17000,46000,0.369565217
9572,2015-08-31,2019-08-31,2019-03-31,2019-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,400,100,72000,15000,41000,0.365853659
9573,2015-04-30,2019-04-30,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,700,100,59000,16000,39000,0.41025641
9574,2015-08-31,2019-02-28,2019-02-28,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,300,100,35000,17000,38000,0.447368421
9576,2014-05-31,2018-05-31,2018-05-31,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,300,300,39000,17000,37000,0.459459459
9581,2015-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,100,100,24000,17000,41000,0.414634146
9584,2014-08-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_8,MODEL_A,B,Moderate,3500,300,80000,22000,49000,0.448979592
9586,2015-09-30,2019-09-30,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_8,MODEL_A,A,No,1500,100,69000,22000,53000,0.41509434
9589,2015-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,B,No,1900,300,43000,26000,62000,0.419354839
9598,2015-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,F,Moderate,300,300,46000,21000,58000,0.362068966
9599,2015-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,A,No,1200,100,75000,20000,62000,0.322580645
9602,2015-08-31,2019-08-31,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,A,No,900,100,49000,26000,62000,0.419354839
9605,2015-09-30,2019-09-30,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,A,No,1800,100,95000,20000,62000,0.322580645
9606,2015-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,A,No,1300,100,39000,23000,52000,0.442307692
9607,2015-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,B,Major,400,300,30000,26000,62000,0.419354839
9608,2014-06-30,2018-06-30,2017-12-31,2018-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,1100,300,75000,26000,58000,0.448275862
9610,2014-10-31,2017-10-31,2017-10-31,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_12,MODEL_A,B,Major,2100,300,86000,24000,62000,0.387096774
9612,2014-02-28,2018-02-28,2017-05-31,2017-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,2500,300,79000,30000,62000,0.483870968
9614,2014-08-31,2017-08-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Major,1000,300,30000,22000,48000,0.458333333
9615,2014-07-31,2018-07-31,2018-05-31,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1200,300,63000,18000,46000,0.391304348
9616,2015-01-31,2019-01-31,2018-12-31,2019-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,Moderate,3000,100,77000,15000,43000,0.348837209
9617,2015-02-28,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,No,400,100,63000,17000,44000,0.386363636
9618,2014-09-30,2018-09-30,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1500,300,40000,19000,49000,0.387755102
9619,2014-12-31,2018-12-31,2018-05-31,2018-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,2600,300,64000,19000,44000,0.431818182
9620,2014-09-30,2018-09-30,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,Major,1100,100,68000,18000,48000,0.375
9621,2014-11-30,2018-11-30,2018-07-31,2018-07-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,500,300,68000,19000,49000,0.387755102
9623,2014-10-31,2018-10-31,2018-09-30,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,600,300,60000,17000,43000,0.395348837
9624,2014-10-31,2018-10-31,2018-01-31,2018-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,700,300,83000,17000,44000,0.386363636
9626,2014-06-30,2018-06-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,900,300,57000,21000,49000,0.428571429
9627,2014-08-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,No,800,100,63000,19000,45000,0.422222222
9628,2015-01-31,2018-01-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,No,2600,100,64000,18000,43000,0.418604651
9630,2014-11-30,2018-11-30,2018-11-30,2018-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,No,1000,100,65000,16000,48000,0.333333333
9631,2014-05-31,2018-05-31,2018-05-31,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,Moderate,3200,300,70000,19000,49000,0.387755102
9632,2014-07-31,2017-07-31,2017-07-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,Moderate,1200,100,37000,24000,48000,0.5
9633,2014-08-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,2100,300,74000,17000,43000,0.395348837
9634,2014-09-30,2018-09-30,2018-09-30,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,1700,300,72000,16000,47000,0.340425532
9635,2015-02-28,2018-02-28,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,No,100,100,42000,19000,45000,0.422222222
9636,2014-08-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,No,2700,100,45000,18000,44000,0.409090909
9637,2014-05-31,2018-05-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,3200,300,69000,19000,46000,0.413043478
9639,2015-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,800,300,60000,20000,46000,0.434782609
9640,2015-07-31,2019-07-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,Moderate,500,100,34000,20000,46000,0.434782609
9641,2015-07-31,2019-07-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,1400,100,56000,18000,44000,0.409090909
9642,2015-06-30,2019-06-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,1400,100,57000,19000,47000,0.404255319
9643,2015-05-31,2019-05-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,900,100,29000,21000,47000,0.446808511
9644,2015-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Moderate,800,300,90000,17000,48000,0.354166667
9647,2015-06-30,2019-06-30,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Mild,100,300,68000,20000,46000,0.434782609
9649,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,1100,100,98000,17000,44000,0.386363636
9650,2015-08-31,2019-08-31,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,1400,100,53000,18000,45000,0.4
9651,2015-08-31,2018-11-30,2018-11-30,2018-11-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,D,No,800,300,27000,24000,51000,0.470588235
9652,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_A,A,Mild,300,100,71000,20000,51000,0.392156863
9653,2015-06-30,2019-06-30,2019-04-30,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_A,A,No,1000,100,50000,21000,49000,0.428571429
9655,2015-07-31,2019-07-31,2019-03-31,2019-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_3,MODEL_A,A,No,2600,100,77000,18000,45000,0.4
9657,2015-05-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,No,500,300,48000,19000,43000,0.441860465
9658,2015-03-31,2019-03-31,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,Moderate,1000,300,66000,17000,45000,0.377777778
9660,2015-06-30,2019-06-30,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,A,No,1100,100,77000,17000,44000,0.386363636
9663,2015-08-31,2019-08-31,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,300,300,60000,17000,41000,0.414634146
9664,2015-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,800,300,53000,18000,41000,0.43902439
9665,2015-05-31,2019-05-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,600,300,74000,16000,41000,0.390243902
9666,2015-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,300,300,66000,18000,43000,0.418604651
9667,2015-04-30,2019-04-30,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,Moderate,500,300,46000,17000,41000,0.414634146
9668,2015-05-31,2019-05-31,2018-10-31,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,500,300,78000,16000,41000,0.390243902
9669,2015-05-31,2019-05-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,500,300,44000,18000,43000,0.418604651
9670,2015-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,900,100,31000,16000,46000,0.347826087
9671,2015-04-30,2019-04-30,2019-04-30,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,1900,100,66000,20000,48000,0.416666667
9672,2015-04-30,2019-04-30,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,2700,300,57000,21000,47000,0.446808511
9674,2015-10-31,2019-10-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,2100,100,74000,17000,47000,0.361702128
9675,2015-10-31,2019-10-31,2019-09-30,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,1200,100,64000,15000,47000,0.319148936
9676,2015-09-30,2019-09-30,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,500,100,67000,18000,52000,0.346153846
9677,2015-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,700,100,56000,18000,47000,0.382978723
9678,2015-10-31,2018-10-31,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,2600,100,62000,23000,53000,0.433962264
9680,2015-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,200,100,68000,17000,46000,0.369565217
9683,2015-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,800,100,35000,19000,51000,0.37254902
9685,2015-11-30,2019-11-30,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,Moderate,1200,100,56000,16000,50000,0.32
9686,2015-09-30,2019-09-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,Moderate,1000,100,65000,21000,53000,0.396226415
9688,2015-07-31,2019-07-31,2019-03-31,2019-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,Moderate,1100,300,75000,15000,41000,0.365853659
9689,2015-08-31,2019-08-31,2019-04-30,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,A,No,600,100,62000,19000,41000,0.463414634
