VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP
16457,2015-06-30,2019-06-30,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,C,Mild,2800,NULL,35000,20000,51000
16458,2015-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,1300,NULL,53000,16000,50000
16459,2015-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Moderate,3600,NULL,82000,15000,54000
16460,2015-05-31,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,C,Moderate,800,NULL,56000,20000,47000
16461,2015-06-30,2019-06-30,2019-06-30,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,C,No,1500,NULL,54000,18000,45000
16462,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,A,No,0,NULL,45000,22000,50000
16463,2015-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,A,Moderate,1700,NULL,71000,14000,45000
16464,2016-01-31,2018-05-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,400,NULL,29000,20000,39000
16465,2015-08-31,2018-08-31,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,Moderate,3100,NULL,44000,21000,44000
16466,2015-02-28,2019-02-28,2018-11-30,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,D,Moderate,1400,NULL,51000,21000,48000
16467,2015-07-31,2019-07-31,2018-08-31,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,600,NULL,49000,20000,43000
16468,2015-04-30,2018-04-30,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,Mild,500,NULL,25000,22000,42000
16469,2015-08-31,2019-08-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,A,No,0,NULL,25000,19000,39000
16470,2015-03-31,2018-06-30,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,Moderate,200,NULL,36000,21000,44000
16471,2015-05-31,2019-05-31,2019-04-30,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,A,No,NULL,NULL,40000,18000,43000
16472,2014-12-31,2017-12-31,2017-05-31,2017-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,3300,NULL,23000,23000,44000
16473,2015-07-31,2019-07-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,D,No,200,NULL,32000,19000,44000
16474,2015-07-31,2019-07-31,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,A,Moderate,2200,NULL,65000,16000,43000
16267,2014-05-31,2017-08-31,2017-06-30,2017-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_14,MODEL_A,B,No,200,NULL,44000,29000,64000
16268,2014-09-30,2018-09-30,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_14,MODEL_A,B,Moderate,300,NULL,58000,23000,63000
16269,2014-12-31,2018-12-31,2018-12-31,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,300,NULL,40000,15000,44000
16270,2014-05-31,2017-05-31,2017-05-31,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,400,NULL,34000,19000,43000
16271,2013-12-31,2017-12-31,2017-04-30,2017-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_1,MODEL_A,C,No,NULL,NULL,18000,18000,38000
16272,2014-03-31,2018-03-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,C,Major,1700,NULL,61000,15000,40000
16273,2014-02-28,2018-02-28,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,C,Moderate,NULL,NULL,32000,16000,38000
16274,2013-12-31,2017-12-31,2017-10-31,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,B,No,2300,NULL,55000,17000,40000
16275,2013-11-30,2017-11-30,2017-11-30,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,A,Mild,4800,NULL,79000,15000,38000
16276,2014-04-30,2018-04-30,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,D,No,NULL,NULL,61000,17000,41000
16277,2014-02-28,2018-02-28,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,B,Moderate,1600,NULL,41000,16000,40000
16278,2014-08-31,2018-08-31,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,D,No,1700,NULL,54000,19000,46000
16279,2014-05-31,2017-05-31,2017-05-31,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,D,Major,700,NULL,9000,21000,42000
16280,2014-02-28,2018-02-28,2017-11-30,2017-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,C,Moderate,1500,NULL,44000,17000,42000
16281,2014-07-31,2018-07-31,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,A,No,3300,NULL,42000,18000,42000
16282,2014-01-31,2018-01-31,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,1100,NULL,41000,18000,43000
16283,2014-02-28,2018-02-28,2017-07-31,2017-07-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,1200,NULL,64000,17000,41000
16284,2014-09-30,2018-09-30,2018-03-31,2018-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,200,NULL,51000,19000,43000
16285,2013-11-30,2017-11-30,2017-10-31,2017-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,C,Major,1400,NULL,62000,18000,42000
16286,2014-04-30,2018-04-30,2017-12-31,2017-12-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_A,D,Moderate,200,NULL,27000,20000,43000
16287,2013-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,A,Moderate,2200,NULL,72000,17000,42000
16288,2014-04-30,2018-04-30,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,1500,NULL,39000,18000,43000
16289,2014-03-31,2018-03-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,700,NULL,47000,19000,44000
16290,2014-02-28,2018-02-28,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,1000,NULL,58000,16000,40000
16291,2014-11-30,2018-11-30,2018-11-30,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,D,Moderate,100,NULL,41000,16000,43000
16292,2014-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,C,Moderate,500,NULL,29000,18000,41000
16293,2014-03-31,2018-03-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,C,No,600,NULL,44000,18000,43000
16294,2014-01-31,2018-01-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,C,No,700,NULL,18000,20000,42000
16295,2014-04-30,2018-04-30,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Mild,1100,NULL,74000,17000,44000
16296,2014-02-28,2017-02-28,2017-02-28,2017-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,A,Mild,100,NULL,47000,19000,40000
16297,2014-04-30,2018-04-30,2017-11-30,2017-11-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_A,A,Moderate,NULL,NULL,80000,16000,43000
16298,2014-01-31,2018-01-31,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Major,2800,NULL,53000,16000,45000
16299,2014-10-31,2017-10-31,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,600,NULL,5000,22000,41000
16300,2013-12-31,2017-12-31,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,A,Major,300,NULL,41000,20000,44000
16301,2014-08-31,2018-08-31,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,C,No,2200,NULL,13000,17000,37000
16302,2014-05-31,2017-05-31,2017-05-31,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,C,No,600,NULL,33000,18000,38000
16303,2014-05-31,2018-05-31,2017-10-31,2017-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,900,NULL,56000,22000,48000
16304,2014-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,A,Moderate,500,NULL,56000,17000,44000
16305,2014-09-30,2017-09-30,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,B,No,3300,NULL,74000,23000,48000
16306,2014-10-31,2018-10-31,2018-10-31,2018-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,F,No,NULL,NULL,50000,20000,49000
16307,2013-12-31,2017-03-31,2017-02-28,2017-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,B,Major,1400,NULL,33000,27000,51000
16308,2014-06-30,2017-06-30,2017-03-31,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,A,Moderate,700,NULL,62000,27000,52000
16309,2014-02-28,2018-02-28,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,A,No,500,NULL,76000,22000,54000
16310,2015-01-31,2019-01-31,2018-08-31,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_3,MODEL_A,B,No,500,NULL,57000,21000,49000
16311,2014-02-28,2018-02-28,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,B,Major,1000,NULL,29000,22000,49000
16312,2014-09-30,2018-09-30,2018-10-31,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,B,Moderate,1700,NULL,87000,17000,55000
16313,2014-12-31,2018-12-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,A,No,1800,NULL,39000,22000,49000
16314,2014-12-31,2018-12-31,2018-09-30,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,D,Major,1700,NULL,49000,19000,49000
16315,2013-12-31,2017-12-31,2017-12-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,D,No,300,NULL,29000,25000,49000
16316,2014-06-30,2017-06-30,2017-06-30,2017-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Mild,600,NULL,39000,23000,45000
16317,2014-07-31,2018-07-31,2018-02-28,2018-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,2800,NULL,77000,19000,51000
16318,2014-08-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_6,MODEL_A,A,Major,2000,NULL,59000,21000,55000
16319,2013-12-31,2017-12-31,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,700,NULL,48000,21000,49000
16320,2014-09-30,2017-09-30,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,A,Major,200,NULL,33000,24000,48000
16321,2014-03-31,2018-03-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,1000,NULL,54000,19000,47000
16322,2014-03-31,2018-03-31,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,1600,NULL,46000,21000,48000
16323,2014-04-30,2018-04-30,2017-09-30,2017-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,A,No,100,NULL,59000,22000,48000
16324,2013-12-31,2016-12-31,2016-12-31,2016-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,300,NULL,43000,25000,51000
16325,2014-01-31,2018-01-31,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,Major,600,NULL,47000,19000,47000
16326,2014-04-30,2017-04-30,2017-04-30,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,300,NULL,38000,25000,51000
16327,2014-03-31,2017-03-31,2016-12-31,2017-01-31,Terminated at End of Maturity,Network Retailer,1,2000,TRIM_7,MODEL_A,H,No,100,400,31000,25000,47000
16328,2014-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,700,NULL,44000,19000,42000
16329,2014-09-30,2018-09-30,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,300,NULL,29000,20000,43000
16330,2013-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,E,No,800,NULL,60000,21000,48000
16331,2014-02-28,2017-02-28,2017-02-28,2017-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,F,No,200,NULL,35000,24000,46000
16332,2014-10-31,2017-10-31,2017-10-31,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,1500,NULL,44000,22000,48000
16333,2014-08-31,2017-08-31,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,2500,NULL,31000,20000,42000
16334,2015-01-31,2019-01-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,A,Moderate,500,NULL,80000,15000,43000
16335,2014-09-30,2018-09-30,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,A,Mild,500,NULL,57000,16000,40000
16336,2014-06-30,2017-06-30,2017-06-30,2017-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,D,No,300,NULL,19000,19000,39000
16337,2014-06-30,2018-06-30,2018-06-30,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,200,NULL,54000,18000,43000
16338,2014-10-31,2017-10-31,2017-07-31,2017-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,1200,NULL,30000,20000,43000
16494,2014-10-31,2018-10-31,2018-09-30,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_B,B,Major,1200,NULL,74000,24000,72000
16495,2014-12-31,2018-12-31,2018-12-31,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,No,NULL,NULL,64000,20000,61000
16496,2014-01-31,2017-04-30,2017-02-28,2017-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_B,F,Moderate,2600,NULL,54000,39000,76000
16497,2014-04-30,2017-04-30,2017-01-31,2017-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,F,Moderate,500,NULL,14000,34000,62000
16498,2014-09-30,2017-12-31,2017-12-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,1500,NULL,31000,26000,63000
16499,2014-11-30,2018-11-30,2018-11-30,2018-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,E,No,1400,NULL,67000,19000,62000
16500,2014-10-31,2018-01-31,2017-12-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,Major,900,NULL,39000,26000,64000
16501,2014-11-30,2018-11-30,2018-06-30,2018-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_1,MODEL_B,E,Moderate,700,NULL,29000,25000,62000
16502,2014-09-30,2017-09-30,2017-05-31,2017-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_1,MODEL_B,B,Moderate,500,NULL,33000,28000,61000
16503,2017-06-30,2020-06-30,2020-03-31,2020-03-31,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_12,MODEL_A,D,Moderate,1500,NULL,34000,20000,49000
16504,2017-05-31,2020-05-31,2019-06-30,2019-07-31,Terminated Prior to Maturity Date,Network Retailer,2,2003,TRIM_13,MODEL_A,A,No,0,NULL,18000,31000,60000
16505,2016-12-31,2019-12-31,2019-12-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_9,MODEL_A,C,Major,100,NULL,40000,25000,55000
16506,2017-02-28,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_11,MODEL_A,B,No,1000,NULL,31000,31000,55000
16507,2016-06-30,2020-06-30,2019-08-31,2019-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,A,Moderate,2900,NULL,61000,18000,43000
16508,2016-09-30,2019-09-30,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,F,Moderate,1100,NULL,25000,22000,44000
16509,2016-08-31,2018-08-31,2017-12-31,2018-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,400,NULL,33000,25000,41000
16510,2016-10-31,2019-10-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,3900,NULL,67000,14000,43000
16511,2016-11-30,2019-11-30,2019-10-31,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,500,NULL,60000,15000,46000
16512,2016-08-31,2019-08-31,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,1400,NULL,35000,19000,43000
16513,2016-08-31,2019-08-31,2019-03-31,2019-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,D,No,600,NULL,32000,23000,45000
16514,2016-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,F,No,5000,NULL,61000,21000,56000
16515,2017-02-28,2020-02-29,2020-02-29,2020-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,D,No,600,NULL,58000,17000,46000
16516,2015-12-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,D,No,200,NULL,56000,23000,52000
16517,2016-12-31,2018-12-31,2019-01-31,2019-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,D,No,1000,NULL,52000,24000,49000
16518,2016-09-30,2019-09-30,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,C,Major,300,NULL,48000,18000,48000
16519,2016-09-30,2019-09-30,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Major,NULL,NULL,52000,18000,50000
16520,2017-01-31,2020-01-31,2019-12-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,E,Major,1500,NULL,42000,17000,54000
16521,2016-07-31,2019-07-31,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_6,MODEL_A,B,No,1300,NULL,47000,25000,56000
16522,2016-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_10,MODEL_A,C,No,500,NULL,47000,30000,60000
16523,2016-06-30,2019-06-30,2019-03-31,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_10,MODEL_A,B,No,NULL,NULL,29000,30000,61000
16524,2015-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_4,MODEL_A,A,No,800,NULL,80000,24000,56000
16525,2016-05-31,2019-05-31,2019-04-30,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,B,Moderate,300,NULL,30000,32000,58000
16526,2016-12-31,2019-12-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,Moderate,600,NULL,36000,26000,59000
16527,2016-11-30,2019-11-30,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,F,Moderate,NULL,NULL,38000,30000,60000
16528,2016-02-29,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,No,900,NULL,36000,25000,60000
16529,2016-07-31,2019-07-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,300,NULL,23000,22000,41000
16530,2016-05-31,2019-05-31,2019-03-31,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,F,No,NULL,NULL,30000,25000,49000
16531,2016-06-30,2019-06-30,2019-01-31,2019-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,900,NULL,41000,25000,49000
16532,2015-12-31,2019-12-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,D,Moderate,500,NULL,75000,18000,49000
16533,2016-03-31,2019-03-31,2019-03-31,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,NULL,NULL,35000,25000,49000
16534,2016-09-30,2019-09-30,2019-01-31,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,B,Major,400,NULL,16000,24000,49000
16535,2016-02-29,2020-02-29,2020-03-31,2020-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,1200,NULL,29000,19000,53000
16536,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Moderate,100,NULL,35000,22000,49000
16537,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,Major,400,NULL,56000,21000,52000
16538,2016-11-30,2019-11-30,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,200,NULL,27000,19000,53000
16539,2016-11-30,2019-11-30,2019-10-31,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,D,Major,1400,NULL,43000,18000,54000
16540,2016-04-30,2020-04-30,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,3500,NULL,65000,15000,49000
16541,2015-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,E,Moderate,300,NULL,30000,18000,48000
