VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP
2201,2014-03-31,2018-03-31,2018-05-31,2019-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,No,5400.0,500.0,108000,13000,64000
2202,2014-06-30,2018-06-30,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,1200.0,400.0,71000,20000,60000
2204,2014-06-30,2017-09-30,2017-06-30,2017-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,600.0,500.0,41000,26000,62000
2209,2014-12-31,2018-12-31,2018-11-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,No,5100.0,700.0,86000,19000,63000
2210,2014-08-31,2018-08-31,2018-05-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,Major,2000.0,600.0,74000,14000,60000
2214,2014-11-30,2018-11-30,2018-11-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,1000.0,500.0,61000,19000,67000
2215,2014-12-31,2018-03-31,2017-09-30,2017-12-31,Terminated Prior to Maturity Date,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,1100.0,500.0,76000,20000,63000
2217,2014-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Moderate,3300.0,400.0,54000,23000,62000
2219,2014-09-30,2018-09-30,2018-09-30,2018-11-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,1900.0,500.0,78000,18000,60000
2222,2014-04-30,2018-04-30,2018-04-30,2018-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,Moderate,1900.0,1600.0,68000,22000,63000
2227,2014-08-31,2018-08-31,2018-07-31,2018-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,No,600.0,500.0,90000,19000,62000
2228,2015-01-31,2019-01-31,2018-12-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,No,1900.0,500.0,76000,17000,61000
2229,2014-08-31,2018-08-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Moderate,300.0,400.0,54000,20000,60000
2231,2014-08-31,2017-08-31,2017-08-31,2017-09-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,3500.0,400.0,19000,28000,64000
2233,2015-01-31,2019-01-31,2018-09-30,2018-12-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,Moderate,4200.0,500.0,100000,15000,61000
2234,2014-08-31,2018-12-31,2018-10-31,2018-11-30,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,No,7000.0,500.0,73000,19000,61000
2241,2014-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Mild,1700.0,400.0,39000,22000,56000
2244,2014-08-31,2018-08-31,2018-07-31,2018-09-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Moderate,600.0,400.0,55000,25000,61000
2247,2014-12-31,2018-12-31,2018-12-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,Major,100.0,500.0,58000,17000,62000
2249,2014-08-31,2018-08-31,2017-10-31,2017-12-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Moderate,200.0,400.0,38000,23000,62000
2251,2014-04-30,2017-04-30,2017-03-31,2017-05-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,No,1800.0,400.0,18000,29000,60000
2252,2014-08-31,2018-08-31,2018-08-31,2018-11-30,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,No,700.0,400.0,104000,17000,60000
2258,2014-01-31,2017-04-30,2017-04-30,2017-05-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Moderate,1300.0,400.0,51000,23000,60000
2260,2014-10-31,2018-10-31,2018-07-31,2018-11-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,2200.0,500.0,47000,20000,60000
2265,2014-06-30,2018-06-30,2018-05-31,2018-06-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,No,500.0,400.0,39000,25000,64000
2267,2014-10-31,2018-10-31,2018-07-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,300.0,800.0,43000,23000,65000
2276,2014-08-31,2017-08-31,2017-07-31,2017-09-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,Moderate,3600.0,400.0,69000,26000,64000
2277,2014-09-30,2018-09-30,2018-09-30,2018-12-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,Moderate,100.0,1000.0,75000,18000,63000
2279,2014-06-30,2018-06-30,2018-09-30,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,No,3000.0,400.0,15000,23000,60000
2280,2014-08-31,2018-08-31,2018-09-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,No,1200.0,1600.0,47000,20000,67000
2284,2014-05-31,2018-05-31,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Moderate,200.0,500.0,64000,21000,62000
2289,2014-08-31,2018-08-31,2018-03-31,2018-04-30,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Major,2500.0,400.0,98000,17000,62000
2299,2014-03-31,2018-03-31,2018-02-28,2018-04-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Major,800.0,400.0,45000,21000,62000
2300,2015-01-31,2018-04-30,2018-04-30,2018-06-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,Moderate,300.0,500.0,42000,23000,62000
2302,2014-04-30,2017-07-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,Major,300.0,500.0,51000,25000,61000
2303,2014-09-30,2018-09-30,2018-09-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,No,700.0,1700.0,47000,19000,63000
2304,2014-09-30,2018-09-30,2018-07-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_1,MODEL_B,H,No,500.0,1000.0,47000,20000,62000
2308,2014-03-31,2018-03-31,2018-03-31,2018-06-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,4800.0,700.0,48000,20000,60000
2309,2014-11-30,2018-11-30,2018-11-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,2100.0,1700.0,82000,15000,60000
2310,2014-11-30,2018-11-30,2018-09-30,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_1,MODEL_B,H,No,2300.0,500.0,81000,19000,63000
2312,2014-06-30,2018-06-30,2018-04-30,2018-10-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_1,MODEL_B,H,No,900.0,500.0,53000,22000,67000
2317,2014-10-31,2018-10-31,2018-10-31,2018-11-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Major,500.0,400.0,73000,24000,70000
2329,2014-04-30,2018-04-30,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,1100.0,500.0,95000,23000,71000
2331,2014-11-30,2018-11-30,2018-11-30,2018-12-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,No,600.0,400.0,24000,24000,69000
2332,2014-10-31,2018-10-31,2018-04-30,2018-05-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,1500.0,400.0,43000,26000,71000
2336,2014-07-31,2017-10-31,2017-10-31,2017-12-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,1400.0,800.0,21000,28000,67000
2337,2014-10-31,2018-10-31,2018-05-31,2018-07-31,Terminated Prior to Maturity Date,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,Major,1900.0,600.0,74000,24000,70000
2338,2014-04-30,2017-07-31,2017-07-31,2017-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,No,4100.0,500.0,56000,31000,70000
2342,2014-04-30,2018-04-30,2018-04-30,2018-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,Moderate,3100.0,500.0,69000,25000,75000
2344,2014-09-30,2018-09-30,2018-09-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,No,2000.0,1800.0,61000,23000,72000
2346,2014-06-30,2018-06-30,2018-07-31,2018-08-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,No,1800.0,400.0,42000,26000,71000
2347,2014-04-30,2018-04-30,2018-05-31,2018-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,No,3700.0,900.0,73000,24000,75000
2351,2014-07-31,2017-10-31,2017-09-30,2017-10-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,1600.0,500.0,72000,26000,69000
2355,2014-08-31,2018-08-31,2018-04-30,2018-05-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,6000.0,400.0,90000,22000,70000
2356,2014-01-31,2017-04-30,2017-05-31,2017-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,Moderate,5400.0,600.0,113000,23000,68000
2360,2014-10-31,2018-10-31,2018-11-30,2018-12-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,5100.0,400.0,58000,24000,71000
2362,2014-11-30,2018-11-30,2018-06-30,2018-10-31,Terminated Prior to Maturity Date,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,No,5800.0,3000.0,67000,25000,77000
2363,2014-08-31,2018-08-31,2018-07-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,Moderate,1300.0,400.0,86000,22000,75000
2364,2014-12-31,2018-12-31,2018-12-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,No,700.0,900.0,75000,21000,69000
2365,2014-12-31,2018-06-30,2018-05-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,No,900.0,700.0,58000,20000,68000
2368,2014-09-30,2018-09-30,2018-06-30,2018-08-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,4100.0,500.0,87000,23000,75000
2370,2014-08-31,2018-08-31,2018-05-31,2018-06-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,200.0,500.0,57000,27000,75000
2371,2014-02-28,2017-05-31,2017-06-30,2017-08-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,1800.0,500.0,73000,28000,74000
2373,2014-12-31,2018-12-31,2018-10-31,2018-12-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,No,1800.0,400.0,65000,21000,68000
2374,2013-12-31,2017-03-31,2017-04-30,2017-05-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,Major,1100.0,500.0,53000,27000,68000
2376,2014-10-31,2018-10-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,400.0,400.0,37000,24000,69000
2377,2014-09-30,2017-12-31,2017-12-31,2018-01-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,1500.0,500.0,47000,28000,69000
2378,2014-02-28,2017-05-31,2017-04-30,2017-05-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,1400.0,1200.0,57000,31000,75000
2380,2014-08-31,2017-11-30,2017-11-30,2018-01-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,1000.0,500.0,69000,27000,68000
2383,2014-08-31,2017-08-31,2017-07-31,2017-09-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,200.0,400.0,52000,28000,68000
2386,2013-12-31,2017-03-31,2017-03-31,2017-05-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,No,1200.0,500.0,90000,24000,68000
2388,2014-10-31,2018-10-31,2018-08-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,1100.0,500.0,62000,21000,71000
2389,2014-06-30,2018-06-30,2018-02-28,2018-04-30,Terminated Prior to Maturity Date,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,Major,400.0,1500.0,65000,22000,69000
2391,2014-08-31,2018-08-31,2018-03-31,2018-04-30,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Major,1500.0,400.0,50000,24000,75000
2393,2014-03-31,2017-06-30,2017-07-31,2017-09-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,Moderate,4600.0,500.0,90000,27000,76000
2394,2014-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,No,300.0,1000.0,89000,26000,76000
2397,2014-06-30,2017-09-30,2017-09-30,2017-10-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,400.0,500.0,67000,24000,63000
2399,2014-08-31,2018-08-31,2018-09-30,2018-10-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,Major,3400.0,500.0,88000,21000,70000
2402,2014-09-30,2017-09-30,2017-07-31,2017-09-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,3400.0,400.0,77000,28000,71000
2404,2014-09-30,2017-09-30,2017-09-30,2017-12-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,No,300.0,3100.0,103000,18000,70000
2408,2014-04-30,2018-04-30,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,21500.0,600.0,82000,23000,71000
2414,2014-11-30,2018-11-30,2018-11-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,No,1500.0,500.0,16000,25000,68000
2416,2014-04-30,2018-04-30,2018-04-30,2018-06-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,1600.0,600.0,61000,26000,69000
2419,2014-11-30,2018-11-30,2018-11-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,No,500.0,500.0,72000,23000,69000
2422,2014-05-31,2017-08-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,Major,1100.0,1000.0,55000,26000,68000
2423,2014-05-31,2017-05-31,2017-01-31,2017-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,Major,300.0,600.0,39000,28000,67000
2425,2014-10-31,2018-10-31,2018-09-30,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,500.0,400.0,87000,20000,75000
2432,2014-11-30,2018-11-30,2018-11-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,Moderate,500.0,500.0,75000,22000,68000
2434,2014-05-31,2018-05-31,2018-05-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_5,MODEL_B,H,Major,300.0,500.0,62000,21000,75000
2436,2014-10-31,2018-10-31,2018-08-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,2500.0,600.0,105000,19000,75000
2437,2014-06-30,2018-06-30,2018-06-30,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Moderate,2100.0,400.0,50000,26000,71000
2440,2014-06-30,2018-06-30,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_5,MODEL_B,H,Major,5100.0,500.0,83000,24000,72000
2442,2014-04-30,2017-07-31,2017-06-30,2017-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_5,MODEL_B,H,Major,300.0,400.0,37000,32000,75000
2448,2014-12-31,2018-12-31,2017-08-31,2017-10-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_4,MODEL_B,H,No,1400.0,500.0,57000,27000,83000
2449,2014-10-31,2018-10-31,2018-11-30,2019-04-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_4,MODEL_B,H,Moderate,7800.0,600.0,109000,14000,84000
2453,2013-11-30,2017-02-28,2017-02-28,2017-04-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_B,H,No,500.0,400.0,58000,30000,86000
2455,2014-10-31,2018-01-31,2017-12-31,2018-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_B,H,Moderate,1100.0,1200.0,21000,38000,86000
2456,2014-10-31,2017-10-31,2017-09-30,2017-12-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_B,H,No,2700.0,400.0,75000,29000,82000
2457,2015-04-30,2018-10-31,2018-10-31,2018-11-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,4900.0,500.0,64000,28000,75000
2459,2015-04-30,2019-04-30,2018-11-30,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_5,MODEL_B,H,No,5900.0,400.0,83000,24000,75000
2461,2015-05-31,2018-12-31,2018-12-31,2019-02-28,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_5,MODEL_B,H,No,200.0,400.0,82000,28000,80000
2462,2015-05-31,2018-08-31,2018-08-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,Major,1600.0,700.0,64000,21000,74000
2464,2015-05-31,2018-05-31,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_5,MODEL_B,H,Major,200.0,500.0,30000,30000,70000
2471,2015-04-30,2018-07-31,2018-07-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,800.0,500.0,58000,23000,67000
2473,2015-06-30,2018-09-30,2018-07-31,2019-03-31,Terminated at End of Maturity,Network Retailer,3,2001,TRIM_5,MODEL_B,H,No,2000.0,700.0,48000,23000,68000
2476,2015-07-31,2019-07-31,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,600.0,500.0,31000,25000,73000
2477,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,No,900.0,400.0,81000,21000,76000
2479,2015-09-30,2019-09-30,2019-09-30,2019-11-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,7800.0,500.0,49000,17000,67000
2480,2015-10-31,2019-10-31,2019-04-30,2019-06-30,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,No,2000.0,600.0,55000,23000,67000
2481,2015-05-31,2018-08-31,2018-08-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_5,MODEL_B,H,No,800.0,400.0,22000,32000,72000
2488,2015-09-30,2019-09-30,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,800.0,400.0,83000,19000,70000
2489,2015-09-30,2019-09-30,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,10100.0,400.0,125000,16000,71000
2490,2015-03-31,2018-10-31,2018-10-31,2019-02-28,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,2400.0,900.0,31000,27000,75000
2492,2015-05-31,2019-05-31,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,No,700.0,900.0,74000,21000,63000
2493,2015-11-30,2019-05-31,2019-03-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,Moderate,1400.0,500.0,57000,25000,71000
2494,2015-11-30,2019-02-28,2018-10-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,Major,1200.0,1900.0,69000,25000,69000
2495,2015-05-31,2019-05-31,2019-01-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,Major,4400.0,600.0,89000,19000,76000
2496,2015-05-31,2019-05-31,2018-11-30,2019-02-28,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,Moderate,1100.0,700.0,75000,24000,73000
2497,2015-06-30,2019-06-30,2019-06-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,300.0,400.0,74000,21000,68000
2500,2015-07-31,2018-07-31,2018-06-30,2019-02-28,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,No,1800.0,700.0,43000,24000,73000
2502,2015-07-31,2018-10-31,2018-09-30,2018-11-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_5,MODEL_B,H,Major,300.0,400.0,59000,29000,79000
2503,2015-09-30,2018-12-31,2018-12-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,2000.0,500.0,78000,24000,73000
2505,2015-04-30,2018-07-31,2018-04-30,2018-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,No,300.0,500.0,28000,36000,76000
2509,2015-09-30,2018-09-30,2018-09-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,2700.0,2200.0,60000,25000,67000
2511,2015-06-30,2018-09-30,2018-08-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,100.0,400.0,72000,24000,76000
2512,2015-08-31,2018-08-31,2018-09-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,No,1200.0,1800.0,58000,29000,72000
2513,2015-09-30,2019-03-31,2019-03-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_5,MODEL_B,H,Moderate,500.0,1000.0,57000,24000,73000
2517,2015-05-31,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_5,MODEL_B,H,Moderate,1200.0,400.0,31000,26000,67000
2518,2015-05-31,2019-05-31,2019-03-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,No,600.0,900.0,81000,20000,70000
2519,2015-05-31,2019-05-31,2019-05-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,Moderate,300.0,500.0,43000,25000,84000
2520,2015-06-30,2019-06-30,2019-06-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_5,MODEL_B,H,No,2300.0,800.0,65000,19000,73000
